Ticket_ID,Client_ID,Product,Issue_Type,Priority,Created_Date,Resolved_Date,Resolution_Hours,SLA_Target_Hours,SLA_Met,Status,Assigned_Agent,Contact_Channel,Customer_Satisfaction
TKT-00836,CLI-0174,CloudShift Platform,Performance Lag,Low,2023-05-04,2023-05-07,83.2,48,,Resolved,Rahul Das,Phone,1
TKT-02467,CLI-0017,AI Insights Module,API Integration Failure,Medium,2024-11-12,2024-11-14,49.3,24,No,Resolved,Karan Gupta,Chat,4
TKT-01180,CLI-0024,CloudShift Platform,Data Sync Error,Medium,2024-11-19,2024-11-21,53.9,24,No,Resolved,Manish Nair,Chat,3
TKT-00725,CLI-0153,DevOps Accelerator,Login  Issue,High,2024-01-11,2024-01-11,14.0,8,No,Resolved,Siddharth Reddy,Phone,5
TKT-00007,CLI-0180,AnalyticsEdge,Security Alert,Medium,2024-12-13,2024-12-14,41.5,24,No,Resolved,Karan Gupta,Email,
TKT-02664,CLI-0220,AnalyticsEdge,Security Alert,Medium,2023-07-25,2023-07-26,41.9,24,No,Resolved,Divya Verma,Chat,2
TKT-01005,CLI-0239,CloudShift Platform,API Integration Failure,Medium,2024-02-23,,,24,Yes,In Progress,Ananya Joshi,Portal,
TKT-00476,CLI-0210,DataVault Pro,Login Issue,Medium,2024-01-09,2024-01-11,58.3,24,No,Resolved,Nikhil Mehta,Portal,4
TKT-01263,CLI-0051,DataVault Pro,Billing Query,High,2025-03-09,2025-03-09,8.9,8,No,Resolved,Arjun Mishra,Portal,5
TKT-03088,CLI-0034,AI Insights Module,Feature Request,High,2023-04-18,2023-04-18,13.0,8,No,Resolved,Divya Reddy,Phone,3
TKT-03262,CLI-0164,DataVault Pro,billing query,Low,2023-05-04,,,48,No,Open,Manish Nair,Phone,
TKT-02369,CLI-0264,AnalyticsEdge,API Integration Failure,Medium,2023-03-05,,,24,No,In Progress,,Phone,
TKT-02936,CLI-0107,AnalyticsEdge,Data Sync Error,Medium,2023-07-01,2023-07-02,43.8,24,No,Resolved,Rahul Das,Email,
TKT-02797,CLI-0082,AI Insights Module,Feature Request,High,2024-12-21,,,8,Yes,Open,Pooja Patel,Chat,
TKT-01174,CLI-0087,AnalyticsEdge,Onboarding Support,Medium,2023-03-22,2023-03-24,50.5,24,No,Resolved,Rahul Das,Phone,4
TKT-02345,CLI-0033,SecureNet Suite,Dashboard Bug,High,2024-06-13,2024-06-13,7.1,8,Yes,Resolved,Manish Nair,Chat,4
TKT-03925,CLI-0014,CloudShift Platform,Dashboard Bug,Low,2023-05-28,2023-05-29,24.4,48,Yes,Resolved,Nikhil Reddy,Chat,4
TKT-00974,CLI-0077,SecureNet Suite,Billing Query,Critical,2024-10-12,,,4,Yes,Open,,Email,
TKT-01775,CLI-0041,SecureNet Suite,Dashboard Bug,Low,2023-07-25,,,48,No,Open,Kavya Iyer,Chat,
TKT-00298,CLI-0272,SecureNet Suite,Login Issue,Medium,2024-07-06,,,24,Yes,Escalated,Karan Rao,Chat,
TKT-00392,CLI-0020,AI Insights Module,Onboarding Support,Medium,2024-09-25,2024-09-26,27.9,24,No,Resolved,Pooja Iyer,Phone,2
TKT-01611,CLI-0204,DataVault Pro,Dashboard Bug,Low,2024-03-28,2024-04-01,100.2,48,,Resolved,Priya Nair,Portal,4
TKT-00058,CLI-0099,AnalyticsEdge,Feature Request,Low,2024-07-08,,,48,Yes,Escalated,Pooja Iyer,Chat,
TKT-00485,CLI-0298,CloudShift Platform,Security Alert,Medium,2024-08-24,2024-08-26,54.8,24,No,Resolved,Divya Verma,Email,5
TKT-01381,CLI-0280,AI Insights Module,Billing Query,Low,2023-06-02,2023-06-04,60.4,48,No,Resolved,Priya Nair,Phone,3
TKT-01467,CLI-0115,DevOps Accelerator,Access Permission Issue,Low,2025-02-11,2025-02-11,18.9,48,Yes,Resolved,Karan Rao,Chat,5
TKT-01356,CLI-0235,CloudShift Platform,API Integration Failure,Medium,2023-04-17,2023-04-18,43.9,24,No,Resolved,,Portal,4
TKT-03168,CLI-0136,AI Insights Module,Feature Request,,2023-01-25,,,4,No,In Progress,Priya Nair,Phone,
TKT-01752,CLI-0149,DevOps Accelerator,API Integration Failure,High,2024-06-25,2024-06-25,15.9,8,No,Resolved,Karan Gupta,Portal,4
TKT-02840,CLI-0038,CloudShift Platform,data sync error,Medium,2023-01-27,2023-01-28,29.3,24,No,Resolved,Deepika Mishra,Portal,2
TKT-02690,CLI-0215,AnalyticsEdge,Dashboard Bug,Low,2024-11-14,2024-11-15,42.3,48,Yes,Resolved,Manish Nair,Phone,5
TKT-03752,CLI-0053,AI Insights Module,Data Sync Error,High,2024-02-29,2024-02-29,15.3,8,No,Resolved,Karan Rao,Phone,3
TKT-02306,CLI-0110,AnalyticsEdge,Data Sync Error,Medium,02/10/2023,2023-02-10,6.0,24,Yes,Resolved,Priya Nair,Chat,3
TKT-00909,CLI-0032,CloudShift Platform,Onboarding Support,High,2025-01-16,,,8,No,Escalated,Rahul Das,Portal,
TKT-01303,CLI-0005,DataVault Pro,Billing Query,Low,2024-10-22,2024-10-23,25.9,48,Yes,Resolved,Deepika Mishra,Portal,2
TKT-03624,CLI-0237,DevOps Accelerator,Dashboard Bug,High,2023-03-07,,,8,No,In Progress,Karan Rao,Chat,
TKT-01221,CLI-0076,AnalyticsEdge,Onboarding Support,High,2023-12-30,,,8,,In Progress,Manish Nair,Phone,
TKT-03079,CLI-0125,AnalyticsEdge,Performance Lag,High,2023-05-14,2023-05-14,3.8,8,Yes,Resolved,Siddharth Reddy,Chat,
TKT-02675,CLI-0243,DevOps Accelerator,Login Issue,Medium,2024-12-11,2024-12-12,29.4,24,No,Resolved,Deepika Mishra,Chat,1
TKT-03423,CLI-0002,CloudShift Platform,Performance Lag,Medium,2023-11-06,,,24,,Open,Siddharth Reddy,Email,
TKT-03076,CLI-0196,AnalyticsEdge,Onboarding Support,High,2024-08-05,2024-08-05,9.3,8,No,Resolved,Pooja Iyer,Phone,
TKT-01476,CLI-0286,SecureNet Suite,Performance Lag,Medium,2025-03-25,2025-03-26,31.5,24,No,Resolved,Karan Rao,Email,4
TKT-00807,CLI-0234,SecureNet Suite,Performance Lag,Low,2023-10-05,,,48,No,In Progress,Divya Reddy,Portal,
TKT-02041,CLI-0049,DataVault Pro,API Integration Failure,Low,2024-01-07,2024-01-07,8.9,48,Yes,Resolved,Rahul Das,Portal,5
TKT-01506,CLI-0016,AI Insights Module,Performance Lag,Low,2025-03-22,,,48,No,Escalated,Manish Nair,Phone,
TKT-02238,CLI-0279,AnalyticsEdge,Server Downtime,Low,2023-02-25,,,48,No,In Progress,Karan Rao,Email,
TKT-01011,CLI-0263,AnalyticsEdge,Security Alert,Medium,2025-03-30,2025-03-30,20.5,24,Yes,Resolved,,Chat,
TKT-03222,CLI-0222,SecureNet Suite,Onboarding Support,High,2024-06-01,2024-06-01,17.0,8,No,Resolved,Deepika Mishra,Chat,5
TKT-03100,CLI-0298,SecureNet Suite,Data Sync Error,Medium,2025-02-09,2025-02-09,5.3,24,Yes,Resolved,Arjun Mishra,Phone,3
TKT-02550,CLI-0138,SecureNet Suite,Dashboard Bug,High,2024-04-13,2024-04-13,6.0,8,Yes,Resolved,Pooja Patel,Phone,5
TKT-01816,CLI-0166,SecureNet Suite,Performance Lag,Medium,2024-01-29,2024-01-31,59.5,24,No,Resolved,Nikhil Reddy,Chat,4
TKT-03471,CLI-0012,CloudShift Platform,Login Issue,Critical,2023-01-02,2023-01-02,9.7,4,No,Resolved,Pooja Iyer,Chat,5
TKT-00176,CLI-0053,AI Insights Module,Performance Lag,Low,2024-02-01,2024-02-04,77.3,48,No,Resolved,Siddharth Reddy,Phone,3
TKT-00708,CLI-0072,DevOps Accelerator,billing query,Low,2023-09-09,2023-09-10,31.1,48,Yes,Resolved,Pooja Gupta,Email,5
TKT-02486,CLI-0101,DataVault Pro,Report Inaccuracy,High,2024-09-24,,,8,Yes,Open,Nikhil Mehta,Phone,
TKT-00750,CLI-0223,CloudShift Platform,Onboarding Support,High,2023-11-18,2023-11-18,3.9,8,Yes,Resolved,Neha Gupta,Portal,
TKT-02577,CLI-0273,SecureNet Suite,Data  Sync  Error,Low,2024-05-08,,,48,No,Open,Rahul Das,Portal,
TKT-02659,CLI-0048,SecureNet Suite,performance lag,Low,2024-04-14,,,48,,In Progress,Pooja Patel,Chat,
TKT-02625,CLI-0143,SecureNet Suite,Access Permission Issue,High,2024-06-28,2024-06-28,18.0,8,,Resolved,Deepika Mishra,Phone,4
TKT-00681,CLI-0025,DevOps Accelerator,Billing Query,Low,2024-11-12,,,48,No,In Progress,Pooja Gupta,Phone,
TKT-02391,CLI-0013,CloudShift Platform,Security Alert,Low,2024-12-11,,,48,,Escalated,Rahul Das,Email,
TKT-03169,CLI-0200,DataVault Pro,Server Downtime,Critical,2024-10-08,2024-10-08,9.4,4,No,Resolved,Kavya Iyer,Email,
TKT-01222,CLI-0271,DataVault Pro,Billing Query,Low,12/11/2023,2023-12-15,110.1,48,No,Resolved,Priya Nair,Phone,
TKT-03703,CLI-0029,CloudShift Platform,Data Sync Error,Medium,2023-12-19,2023-12-20,32.4,24,,Resolved,Neha Gupta,Phone,3
TKT-01898,CLI-0299,AI Insights Module,Server Downtime,Low,2023-09-07,,,48,No,In Progress,Manish Nair,Phone,
TKT-01450,CLI-0214,SecureNet Suite,Billing Query,Low,2023-07-07,2023-07-09,57.2,48,No,Resolved,Manish Nair,Phone,5
TKT-01054,CLI-0043,AI Insights Module,Feature  Request,,2024-10-29,2024-10-29,3.9,8,Yes,Resolved,Ananya Joshi,Email,
TKT-00711,CLI-0227,SecureNet Suite,Billing Query,High,2023-09-27,2023-09-27,8.1,8,No,Resolved,Arjun Mishra,Portal,2
TKT-02498,CLI-0164,AI Insights Module,Dashboard Bug,Low,2024-01-25,2024-01-29,110.3,48,No,Resolved,Divya Verma,Phone,2
TKT-00915,CLI-0241,DataVault Pro,Onboarding Support,Medium,2023-01-06,,,24,No,In Progress,Deepika Mishra,Email,
TKT-00532,CLI-0290,CloudShift Platform,api integration failure,Medium,2023-01-23,25-01-2023,59.3,24,No,Resolved,Pooja Gupta,Chat,4
TKT-03501,CLI-0064,DevOps Accelerator,billing query,High,2023-06-29,2023-06-29,19.8,8,No,Resolved,Pooja Iyer,Portal,5
TKT-00355,CLI-0079,SecureNet Suite,Dashboard Bug,High,2023-09-09,2023-09-09,18.5,8,No,Resolved,Rahul Das,Phone,5
TKT-02135,CLI-0151,DevOps Accelerator,Dashboard Bug,Low,2025-03-29,01-04-2025,75.5,48,No,Resolved,Pooja Patel,Phone,3
TKT-03477,CLI-0047,DataVault Pro,Data Sync Error,Medium,2024-09-05,2024-09-05,10.4,24,Yes,Resolved,Pooja Gupta,Phone,1
TKT-01624,CLI-0082,DataVault Pro,Report Inaccuracy,High,2023-04-19,2023-04-19,16.3,8,No,Resolved,Nikhil Mehta,Phone,1
TKT-03330,CLI-0279,CloudShift Platform,Login Issue,Medium,10/22/2023,,,24,Yes,Open,Divya Verma,Chat,
TKT-03359,CLI-0164,DataVault Pro,Access Permission Issue,Low,2024-10-16,16-10-2024,10.1,48,Yes,Resolved,Ananya Joshi,Phone,5
TKT-00763,CLI-0016,DevOps Accelerator,Login Issue,Medium,2024-12-16,2024-12-16,10.9,24,Yes,Resolved,Ananya Joshi,Portal,3
TKT-02868,CLI-0146,AI Insights Module,Billing Query,Low,2023-02-26,2023-03-02,98.3,48,No,Resolved,Deepika Mishra,Phone,4
TKT-00371,CLI-0125,CloudShift Platform,Data Sync Error,High,2024-05-06,,,8,No,In Progress,Karan Gupta,Phone,
TKT-03760,CLI-0219,DataVault Pro,Report Inaccuracy,Low,2023-11-12,2023-11-12,8.1,48,Yes,Resolved,Manish Nair,Email,4
TKT-00431,CLI-0080,AnalyticsEdge,Dashboard Bug,Low,2023-07-11,,,48,,In Progress,Karan Gupta,Portal,
TKT-02814,CLI-0010,AI Insights Module,login issue,Low,2023-06-30,,,48,Yes,Open,Siddharth Reddy,Portal,
TKT-01556,CLI-0229,AnalyticsEdge,Access Permission Issue,Medium,06/30/2023,2023-07-02,50.4,24,No,Resolved,Divya Reddy,Phone,3
TKT-00313,CLI-0105,AnalyticsEdge,Login Issue,Low,2025-03-19,,,48,No,In Progress,Karan Rao,Chat,
TKT-03593,CLI-0260,DataVault Pro,Billing Query,Low,2024-06-07,2024-06-11,105.3,48,No,Resolved,Nikhil Mehta,Chat,4
TKT-03987,CLI-0181,AI Insights Module,Feature Request,Medium,2023-10-25,2023-10-27,54.7,24,No,Resolved,Priya Nair,Email,
TKT-03031,CLI-0114,AI Insights Module,Security  Alert,High,2024-09-07,2024-09-07,17.3,8,No,Resolved,Pooja Gupta,Email,4
TKT-00591,CLI-0256,DevOps Accelerator,Performance Lag,Medium,2023-07-18,2023-07-18,23.6,24,Yes,Resolved,Pooja Iyer,Portal,4
TKT-02469,CLI-0147,AnalyticsEdge,Server Downtime,Critical,2024-11-28,,,4,No,Open,Rahul Das,Phone,
TKT-01398,CLI-0076,DevOps Accelerator,Feature Request,Medium,2023-05-08,,,24,No,In Progress,Karan Gupta,Portal,
TKT-00927,CLI-0196,DataVault Pro,Access Permission Issue,Medium,2024-09-10,2024-09-10,9.4,24,Yes,Resolved,Pooja Patel,Portal,5
TKT-02099,CLI-0222,AnalyticsEdge,Billing Query,Medium,2025-01-25,2025-01-26,32.4,24,No,Resolved,Siddharth Reddy,Phone,1
TKT-00327,CLI-0089,AI Insights Module,billing query,Low,2024-07-17,2024-07-21,102.0,48,No,Resolved,Ananya Joshi,Portal,2
TKT-00623,CLI-0080,AnalyticsEdge,Onboarding Support,Medium,2023-12-18,2023-12-19,32.5,24,No,Resolved,Divya Verma,Phone,5
TKT-01682,CLI-0147,AI Insights Module,Billing Query,Medium,2024-10-17,,,24,No,In Progress,Karan Rao,Portal,
TKT-02596,CLI-0190,AnalyticsEdge,Report Inaccuracy,Critical,2023-07-28,2023-07-28,2.4,4,Yes,Resolved,Pooja Iyer,Portal,4
TKT-02755,CLI-0025,DataVault Pro,Dashboard Bug,High,2023-06-23,2023-06-23,7.6,8,Yes,Resolved,Deepika Mishra,Portal,3
TKT-02327,CLI-0057,AnalyticsEdge,API Integration Failure,Medium,2024-04-06,2024-04-07,40.1,24,No,Resolved,Nikhil Reddy,Phone,4
TKT-03660,CLI-0159,DevOps Accelerator,Report  Inaccuracy,High,2024-04-27,2024-04-27,5.9,8,Yes,Resolved,Rahul Das,Phone,5
TKT-02524,CLI-0257,DataVault Pro,Data Sync Error,Critical,2024-07-27,,,4,No,Open,Arjun Mishra,Portal,
TKT-01404,CLI-0299,DevOps Accelerator,dashboard bug,Medium,2023-09-25,2023-09-26,32.1,24,No,Resolved,Deepika Mishra,Email,1
TKT-01780,CLI-0073,CloudShift Platform,Data Sync Error,Low,2023-01-23,2023-01-26,95.0,48,,Resolved,Karan Gupta,Portal,4
TKT-00365,CLI-0118,DevOps Accelerator,Dashboard Bug,High,2024-01-17,,,8,Yes,Escalated,Nikhil Reddy,Phone,
TKT-03806,CLI-0195,DevOps Accelerator,Feature Request,High,2023-05-31,,,8,Yes,Open,Arjun Mishra,Email,
TKT-00777,CLI-0091,CloudShift Platform,API Integration Failure,Medium,2024-04-05,,,24,No,In Progress,Pooja Iyer,Portal,
TKT-01219,CLI-0253,DevOps Accelerator,Billing Query,High,2024-09-02,2024-09-02,5.6,8,Yes,Resolved,Nikhil Reddy,Phone,
TKT-03420,CLI-0200,SecureNet Suite,Dashboard  Bug,Low,2024-11-04,2024-11-06,54.7,48,No,Resolved,Rahul Das,Phone,2
TKT-01879,CLI-0082,CloudShift Platform,Login Issue,Medium,2023-05-26,2023-05-28,50.9,24,No,Resolved,Rahul Das,Email,4
TKT-00530,CLI-0147,AI Insights Module,Billing Query,High,06/29/2023,2023-06-29,14.3,8,No,Resolved,Rahul Das,Portal,4
TKT-03452,CLI-0106,AI Insights Module,API Integration Failure,Medium,2023-11-29,2023-11-29,13.6,24,Yes,Resolved,Priya Nair,Email,4
TKT-03919,CLI-0268,AI Insights Module,Dashboard  Bug,High,2024-02-06,2024-02-06,10.5,8,No,Resolved,Manish Nair,Email,3
TKT-02649,CLI-0211,AnalyticsEdge,Report Inaccuracy,Medium,2023-12-01,2023-12-02,26.4,24,No,Resolved,Siddharth Reddy,Phone,
TKT-00968,CLI-0113,SecureNet Suite,Security Alert,Critical,2025-03-18,,,4,No,In Progress,Rahul Das,Chat,
TKT-01839,CLI-0094,SecureNet Suite,Security Alert,Medium,2024-09-15,2024-09-15,14.2,24,Yes,Resolved,Deepika Mishra,Email,2
TKT-03285,CLI-0196,AI Insights Module,Onboarding Support,Low,2024-06-22,2024-06-24,48.2,48,No,Resolved,Nikhil Mehta,Email,5
TKT-01641,CLI-0185,DataVault Pro,Access Permission Issue,Critical,2023-07-27,27-07-2023,3.2,4,Yes,Resolved,Nikhil Mehta,Email,1
TKT-01328,CLI-0223,AI Insights Module,Dashboard Bug,Medium,2024-01-08,2024-01-09,39.6,24,No,Resolved,Priya Patel,Email,
TKT-03794,CLI-0212,DevOps Accelerator,Login Issue,Low,2023-05-18,2023-05-22,98.1,48,No,Resolved,Pooja Gupta,Email,4
TKT-00360,CLI-0274,CloudShift Platform,Billing Query,High,2023-11-09,,,8,No,In Progress,Pooja Patel,Chat,
TKT-00388,CLI-0215,AnalyticsEdge,Billing Query,Medium,2023-03-14,,,24,No,Open,Divya Verma,Chat,
TKT-01985,CLI-0292,SecureNet Suite,API  Integration  Failure,High,2023-01-15,2023-01-15,12.5,8,No,Resolved,Karan Rao,Chat,4
TKT-02203,CLI-0129,DevOps Accelerator,Performance Lag,Medium,2023-03-21,2023-03-21,19.3,24,Yes,Resolved,Pooja Patel,Chat,3
TKT-01194,CLI-0180,DevOps Accelerator,Billing Query,Low,2023-07-27,2023-07-28,46.5,48,Yes,Resolved,Priya Nair,Email,5
TKT-03668,CLI-0250,CloudShift Platform,Data Sync Error,Low,2023-01-05,,,48,No,Open,Pooja Patel,Phone,
TKT-01651,CLI-0003,DataVault Pro,Data  Sync  Error,Low,2023-04-10,,,48,Yes,Escalated,Rahul Das,Chat,
TKT-03930,CLI-0036,DevOps Accelerator,Access Permission Issue,High,2024-04-05,,,8,No,In Progress,Neha Gupta,Chat,
TKT-03002,CLI-0108,SecureNet Suite,Security Alert,Medium,05/15/2023,2023-05-15,5.1,24,Yes,Resolved,Divya Reddy,Portal,
TKT-03933,CLI-0011,DataVault Pro,Report Inaccuracy,Critical,2024-12-03,2024-12-03,1.5,4,Yes,Resolved,Nikhil Reddy,Email,5
TKT-03666,CLI-0166,CloudShift Platform,Data Sync Error,Medium,2023-10-20,2023-10-20,3.8,24,Yes,Resolved,Pooja Iyer,Portal,4
TKT-00296,CLI-0232,AnalyticsEdge,Feature Request,Critical,2024-03-26,,,4,No,Open,Kavya Iyer,Phone,
TKT-02322,CLI-0241,SecureNet Suite,Security Alert,Medium,2023-04-08,,,24,No,Open,Pooja Iyer,Chat,
TKT-01843,CLI-0147,DataVault Pro,Security Alert,Medium,2024-07-24,2024-07-24,7.2,24,Yes,Resolved,Pooja Patel,Email,1
TKT-00281,CLI-0084,DevOps Accelerator,Login Issue,Medium,2025-01-20,2025-01-22,48.9,24,,Resolved,Nikhil Mehta,Phone,4
TKT-03230,CLI-0142,CloudShift Platform,Onboarding Support,High,2024-02-09,,,8,No,Open,Arjun Mishra,Email,
TKT-02332,CLI-0134,AI Insights Module,Login Issue,Critical,2024-04-24,,,4,No,In Progress,Arjun Mishra,Chat,
TKT-02405,CLI-0201,DevOps Accelerator,Onboarding Support,Low,2023-12-04,2023-12-06,55.8,48,No,Resolved,Kavya Iyer,Phone,4
TKT-02671,CLI-0007,AI Insights Module,Feature Request,,2023-09-29,,,24,Yes,In Progress,Nikhil Reddy,Chat,
TKT-02576,CLI-0020,DataVault Pro,Onboarding Support,High,2023-10-14,,,8,No,Open,Manish Nair,Chat,
TKT-03241,CLI-0260,DataVault Pro,Report Inaccuracy,High,2023-02-19,2023-02-19,5.7,8,Yes,Resolved,Priya Patel,Portal,4
TKT-01649,CLI-0185,DataVault Pro,Report Inaccuracy,High,2024-11-28,2024-11-28,16.6,8,No,Resolved,,Phone,
TKT-02313,CLI-0036,AnalyticsEdge,Onboarding Support,Medium,2023-04-26,,,24,No,Escalated,,Email,
TKT-01994,CLI-0093,DataVault Pro,Access Permission Issue,High,07/17/2024,,,8,No,In Progress,Nikhil Reddy,Portal,
TKT-01666,CLI-0091,CloudShift Platform,Dashboard Bug,Low,2023-03-28,2023-04-01,110.2,48,No,Resolved,Priya Nair,Chat,
TKT-03374,CLI-0254,AnalyticsEdge,Report Inaccuracy,Medium,2024-02-07,,,24,No,Open,Siddharth Reddy,Phone,
TKT-00531,CLI-0071,DevOps Accelerator,Dashboard Bug,Critical,04/10/2024,2024-04-10,2.8,4,Yes,Resolved,Arjun Mishra,Portal,3
TKT-00523,CLI-0258,SecureNet Suite,Dashboard Bug,Medium,2023-08-04,,,24,No,Open,Neha Gupta,Chat,
TKT-03867,CLI-0114,SecureNet Suite,Onboarding Support,High,2023-04-01,2023-04-01,19.5,8,No,Resolved,Rahul Das,Portal,4
TKT-01507,CLI-0031,AnalyticsEdge,API Integration Failure,High,04/06/2023,2023-04-06,1.0,8,Yes,Resolved,Nikhil Reddy,Phone,5
TKT-03684,CLI-0054,DataVault Pro,Server Downtime,Medium,2023-12-31,2023-12-31,4.2,24,Yes,Resolved,Nikhil Mehta,Email,4
TKT-03434,CLI-0038,AI Insights Module,Security Alert,Medium,2025-02-07,2025-02-07,6.1,24,Yes,Resolved,Siddharth Reddy,Phone,4
TKT-01765,CLI-0111,DataVault Pro,Login Issue,Low,2024-12-11,2024-12-13,64.2,48,No,Resolved,Divya Reddy,Chat,3
TKT-01527,CLI-0220,AnalyticsEdge,Billing Query,Critical,2023-12-26,2023-12-26,2.7,4,Yes,Resolved,Karan Gupta,Phone,4
TKT-01540,CLI-0051,DataVault Pro,Server Downtime,Critical,2024-01-11,,,4,No,Open,Rahul Das,Phone,
TKT-03521,CLI-0226,AnalyticsEdge,Feature Request,Critical,2023-05-10,2023-05-10,5.0,4,No,Resolved,Karan Rao,Portal,3
TKT-02998,CLI-0125,CloudShift Platform,Report Inaccuracy,High,2024-09-04,2024-09-04,13.0,8,No,Resolved,Divya Verma,Chat,4
TKT-00407,CLI-0150,DataVault Pro,Data Sync Error,Medium,2023-11-04,2023-11-04,14.4,24,Yes,Resolved,Nikhil Mehta,Phone,4
TKT-00981,CLI-0255,CloudShift Platform,Server Downtime,Medium,2023-10-23,2023-10-24,24.5,24,No,Resolved,Neha Gupta,Chat,5
TKT-00570,CLI-0131,DataVault Pro,Access Permission Issue,High,2025-01-05,2025-01-05,6.9,8,Yes,Resolved,Kavya Iyer,Chat,4
TKT-01588,CLI-0246,CloudShift Platform,Billing Query,Medium,2023-06-28,2023-06-29,34.4,24,No,Resolved,Nikhil Reddy,Portal,
TKT-01292,CLI-0055,CloudShift Platform,Dashboard Bug,Medium,2024-06-17,,,24,No,Open,Neha Gupta,Chat,
TKT-02193,CLI-0094,SecureNet Suite,Dashboard Bug,Medium,2024-11-30,,,24,Yes,In Progress,Divya Reddy,Chat,
TKT-02433,CLI-0130,AI Insights Module,login issue,Medium,2023-07-26,2023-07-28,50.9,24,No,Resolved,Ananya Joshi,Email,3
TKT-00629,CLI-0074,AnalyticsEdge,Data Sync Error,Low,2024-06-12,2024-06-16,114.5,48,,Resolved,Priya Patel,Email,4
TKT-00404,CLI-0235,AI Insights Module,Performance Lag,Low,2023-11-01,2023-11-05,98.7,48,No,Resolved,Nikhil Reddy,Chat,5
TKT-02217,CLI-0192,CloudShift Platform,Data Sync Error,Low,2024-03-12,2024-03-13,27.1,48,Yes,Resolved,Siddharth Reddy,Chat,5
TKT-03625,CLI-0153,DevOps Accelerator,Security Alert,High,2024-09-04,,,8,Yes,Open,Deepika Mishra,Chat,
TKT-00802,CLI-0098,DataVault Pro,Data Sync Error,High,2023-12-14,,,8,No,Open,Siddharth Reddy,Chat,
TKT-02246,CLI-0168,AnalyticsEdge,Report Inaccuracy,Low,2023-10-29,,,48,Yes,Escalated,Pooja Iyer,Portal,
TKT-00744,CLI-0069,AI Insights Module,Dashboard Bug,High,2024-12-01,,,8,No,Open,Divya Verma,Portal,
TKT-02456,CLI-0134,DevOps Accelerator,Onboarding Support,,2023-09-26,2023-09-27,43.5,24,No,Resolved,Neha Gupta,Phone,5
TKT-02083,CLI-0014,DevOps Accelerator,Server Downtime,Low,2024-08-29,2024-08-31,68.4,48,No,Resolved,Siddharth Reddy,Email,3
TKT-03427,CLI-0223,AI Insights Module,Performance Lag,Low,2024-07-23,,,48,No,Escalated,Arjun Mishra,Chat,
TKT-02586,CLI-0015,CloudShift Platform,dashboard bug,High,2023-05-13,2023-05-13,13.5,8,No,Resolved,Siddharth Reddy,Email,4
TKT-01858,CLI-0075,DataVault Pro,Security Alert,High,2023-10-04,2023-10-04,16.8,8,No,Resolved,Pooja Gupta,Portal,4
TKT-01864,CLI-0206,SecureNet Suite,Report Inaccuracy,High,2025-03-20,,,8,Yes,Escalated,Arjun Mishra,Chat,
TKT-03107,CLI-0104,DevOps Accelerator,Security  Alert,High,2024-05-15,2024-05-15,19.0,8,No,Resolved,Neha Gupta,Chat,3
TKT-00536,CLI-0300,DevOps Accelerator,Performance Lag,Critical,2023-06-15,2023-06-15,9.2,4,No,Resolved,Kavya Iyer,Chat,5
TKT-01704,CLI-0211,SecureNet Suite,Access Permission Issue,Low,2023-12-04,,,48,Yes,Open,Divya Reddy,Chat,
TKT-00137,CLI-0191,AI Insights Module,Feature Request,High,2024-06-02,,,8,No,In Progress,Pooja Gupta,Phone,
TKT-03353,CLI-0241,SecureNet Suite,Dashboard Bug,Medium,2023-04-26,,,24,Yes,Escalated,Manish Nair,Chat,
TKT-00783,CLI-0185,DataVault Pro,Report Inaccuracy,Medium,2024-08-14,2024-08-14,6.1,24,Yes,Resolved,Pooja Iyer,Email,4
TKT-01541,CLI-0220,AI Insights Module,Login Issue,Medium,2025-02-10,2025-02-10,14.4,24,Yes,Resolved,Divya Verma,Portal,3
TKT-02835,CLI-0026,AI Insights Module,Server Downtime,Medium,2024-05-04,,,24,No,In Progress,Kavya Iyer,Chat,
TKT-00859,CLI-0052,AnalyticsEdge,Server Downtime,Medium,2023-07-17,2023-07-17,14.2,24,Yes,Resolved,Karan Gupta,Portal,4
TKT-00739,CLI-0044,AnalyticsEdge,API Integration Failure,Critical,2023-03-30,2023-03-30,3.0,4,Yes,Resolved,Pooja Gupta,Portal,5
TKT-02265,CLI-0044,DataVault Pro,Security Alert,Medium,2024-12-29,,,24,No,Open,Karan Rao,Portal,
TKT-02861,CLI-0081,SecureNet Suite,API Integration Failure,Medium,2024-12-30,2025-01-01,52.8,24,No,Resolved,,Chat,5
TKT-03685,CLI-0293,DataVault Pro,Onboarding Support,Critical,2023-04-16,,,4,Yes,Escalated,Rahul Das,Phone,
TKT-01722,CLI-0266,SecureNet Suite,Data Sync Error,Low,2023-10-26,,,48,Yes,Open,Ananya Joshi,Phone,
TKT-02788,CLI-0222,SecureNet Suite,billing query,Low,2023-12-03,,,48,Yes,In Progress,Divya Reddy,Chat,
TKT-03725,CLI-0232,DataVault Pro,Onboarding Support,Medium,2023-07-10,,,24,No,Open,Divya Verma,Chat,
TKT-03317,CLI-0220,SecureNet Suite,Access Permission Issue,Low,2024-05-17,2024-05-19,53.7,48,No,Resolved,Divya Reddy,Email,5
TKT-03386,CLI-0283,DataVault Pro,Access Permission Issue,High,2024-09-14,2024-09-14,8.0,8,Yes,Resolved,Pooja Iyer,Phone,5
